Customer_Id,Product_Id,Transaction Type,Category,Amount (in dollars),Purchase Date,Payment Mode
CUST3205,5308,Retail Shopping,Finance & Banking,453221.0,2024-09-12,Wire Transfer
ORG_US_306,9638,Subscription Payment,Real Estate,481026.0,2024-11-14,Wire Transfer
ORG_US_1086,9604,Retail Shopping,Finance & Banking,13686.0,2024-10-01,Pay Transfer
CUST3485,6033,BNP Usage,Subscription & Promotions,375293.0,2024-12-30,Wire Transfer
CUST2914,9464,Retail Shopping,Fashion & Clothing,309766.0,2025-02-04,Pay Transfer
CUST2659,997,Subscription Payment,Finance & Banking,355652.0,2024-09-12,Pay Transfer
CUST3429,9685,Retail Shopping,Subscription & Promotions,484795.0,2024-04-17,Pay Transfer
CUST2677,3296,Real Estate Booking,Finance & Banking,212081.0,2024-11-19,Credit Card
ORG_US_515,6927,Real Estate Booking,Real Estate,419867.0,2024-04-10,Wire Transfer
ORG_US_979,3013,Subscription Payment,Subscription & Promotions,491430.0,2024-06-16,Pay Transfer
ORG_US_1460,9443,Retail Shopping,Fashion & Clothing,69699.0,2024-10-25,Debit Card
CUST3374,3744,Subscription Payment,Subscription & Promotions,486604.0,2024-03-31,Credit Card
ORG_US_1810,1220,BNP Usage,Fashion & Clothing,175846.0,2024-04-12,Pay Transfer
CUST2889,405,Retail Shopping,Finance & Banking,459475.0,2024-11-22,Credit Card
CUST3969,1765,Subscription Payment,Subscription & Promotions,287350.0,2024-01-01,Wire Transfer
CUST3031,3867,Real Estate Booking,Real Estate,106689.0,2024-12-10,Credit Card
ORG_US_1471,6626,Subscription Payment,Subscription & Promotions,94049.0,2025-01-25,Debit Card
CUST2981,5436,Retail Shopping,Fashion & Clothing,349051.0,2024-07-07,Credit Card
CUST2913,3574,Retail Shopping,Finance & Banking,127735.0,2025-02-27,Debit Card
ORG_US_680,2926,Retail Shopping,Subscription & Promotions,179072.0,2024-01-14,Debit Card
ORG_US_1407,5773,BNP Usage,Subscription & Promotions,499623.0,2024-05-06,Credit Card
CUST3412,4274,BNP Usage,Fashion & Clothing,362351.0,2024-12-22,Pay Transfer
ORG_US_1284,5042,Retail Shopping,Finance & Banking,475432.0,2024-07-04,Pay Transfer
CUST2273,6101,Retail Shopping,Finance & Banking,205374.0,2024-06-29,Credit Card
ORG_US_1193,9130,BNP Usage,Finance & Banking,499103.0,2024-12-03,Wire Transfer
ORG_US_1643,4465,BNP Usage,Finance & Banking,19886.0,2024-12-01,Credit Card
CUST3823,1851,Retail Shopping,Real Estate,111081.0,2024-01-29,Debit Card
ORG_US_1905,7703,Subscription Payment,Subscription & Promotions,402540.0,2024-10-10,Debit Card
CUST2626,4833,BNP Usage,Real Estate,88955.0,2024-05-18,Debit Card
CUST2765,974,Retail Shopping,Subscription & Promotions,359842.0,2024-09-03,Credit Card
ORG_US_1910,4018,BNP Usage,Fashion & Clothing,138123.0,2024-10-30,Wire Transfer
CUST2838,873,Real Estate Booking,Finance & Banking,273116.0,2024-12-20,Debit Card
ORG_US_1891,9873,Real Estate Booking,Fashion & Clothing,311392.0,2024-09-23,Credit Card
ORG_US_1229,9053,Real Estate Booking,Finance & Banking,158807.0,2025-01-19,Wire Transfer
CUST2076,1941,BNP Usage,Subscription & Promotions,468775.0,2024-03-09,Wire Transfer
ORG_US_1622,2014,Real Estate Booking,Real Estate,24193.0,2024-10-27,Pay Transfer
CUST3921,6108,Retail Shopping,Finance & Banking,372831.0,2025-02-17,Pay Transfer
CUST3862,9177,BNP Usage,Subscription & Promotions,202527.0,2024-11-16,Wire Transfer
ORG_US_1105,1218,BNP Usage,Real Estate,462192.0,2024-05-11,Pay Transfer
CUST2047,2975,Real Estate Booking,Subscription & Promotions,269511.0,2024-02-06,Debit Card
ORG_US_1982,3554,Real Estate Booking,Subscription & Promotions,198238.0,2024-12-09,Pay Transfer
CUST3485,4804,Retail Shopping,Fashion & Clothing,433802.0,2024-03-21,Pay Transfer
ORG_US_572,1248,Subscription Payment,Fashion & Clothing,174981.0,2024-04-21,Wire Transfer
ORG_US_1312,4531,BNP Usage,Finance & Banking,299473.0,2024-03-23,Wire Transfer
CUST2839,1440,Retail Shopping,Finance & Banking,257709.0,2025-03-02,Debit Card
CUST3744,2547,BNP Usage,Subscription & Promotions,359699.0,2025-03-15,Debit Card
ORG_US_1257,6512,BNP Usage,Real Estate,30387.0,2024-06-18,Debit Card
ORG_US_1802,4643,Real Estate Booking,Real Estate,146856.0,2024-09-03,Wire Transfer
CUST3825,6771,Real Estate Booking,Fashion & Clothing,406090.0,2024-11-24,Wire Transfer
CUST3504,420,Subscription Payment,Fashion & Clothing,197799.0,2024-03-04,Credit Card
CUST2065,4436,BNP Usage,Real Estate,476866.0,2024-08-17,Wire Transfer
ORG_US_1250,2368,Subscription Payment,Finance & Banking,200512.0,2024-03-26,Wire Transfer
ORG_US_1934,6632,BNP Usage,Subscription & Promotions,307886.0,2024-12-08,Pay Transfer
ORG_US_791,4044,Subscription Payment,Real Estate,24117.0,2024-11-04,Debit Card
ORG_US_1951,4360,Real Estate Booking,Fashion & Clothing,85852.0,2024-01-30,Credit Card
CUST2434,3410,Real Estate Booking,Subscription & Promotions,451030.0,2025-01-29,Pay Transfer
CUST2496,425,BNP Usage,Real Estate,179890.0,2024-08-29,Wire Transfer
CUST3927,2277,Real Estate Booking,Fashion & Clothing,489667.0,2025-02-21,Pay Transfer
ORG_US_488,2892,BNP Usage,Fashion & Clothing,314827.0,2024-10-04,Pay Transfer
CUST3917,5335,Retail Shopping,Real Estate,302171.0,2024-07-05,Debit Card
ORG_US_257,952,Retail Shopping,Fashion & Clothing,422183.0,2024-04-08,Debit Card
ORG_US_1740,3755,Real Estate Booking,Finance & Banking,228417.0,2024-05-06,Pay Transfer
ORG_US_1685,1735,BNP Usage,Real Estate,119100.0,2024-10-06,Wire Transfer
CUST3999,4862,Subscription Payment,Subscription & Promotions,30966.0,2024-08-23,Credit Card
ORG_US_898,8069,Retail Shopping,Fashion & Clothing,258790.0,2024-07-30,Wire Transfer
CUST2324,5350,BNP Usage,Finance & Banking,212904.0,2024-02-03,Credit Card
ORG_US_329,6914,Real Estate Booking,Finance & Banking,322077.0,2024-04-29,Credit Card
ORG_US_858,2304,Retail Shopping,Subscription & Promotions,391990.0,2024-05-31,Credit Card
ORG_US_154,4721,BNP Usage,Subscription & Promotions,128734.0,2024-07-18,Credit Card
CUST3560,8989,Real Estate Booking,Real Estate,187012.0,2024-01-26,Credit Card
ORG_US_972,6751,Subscription Payment,Fashion & Clothing,43657.0,2024-02-29,Pay Transfer
ORG_US_1750,4812,Subscription Payment,Subscription & Promotions,289260.0,2024-12-18,Credit Card
CUST2336,8209,BNP Usage,Real Estate,137123.0,2024-09-11,Wire Transfer
ORG_US_576,8671,Real Estate Booking,Finance & Banking,68920.0,2024-05-17,Debit Card
ORG_US_1470,8486,Real Estate Booking,Real Estate,420146.0,2025-01-27,Wire Transfer
ORG_US_619,2342,Retail Shopping,Finance & Banking,321296.0,2024-12-27,Pay Transfer
ORG_US_1365,7287,Retail Shopping,Finance & Banking,420650.0,2025-03-02,Credit Card
ORG_US_062,9292,BNP Usage,Real Estate,206909.0,2024-09-12,Wire Transfer
CUST2284,4868,BNP Usage,Finance & Banking,100435.0,2024-10-08,Debit Card
ORG_US_1612,4731,Retail Shopping,Finance & Banking,450956.0,2024-08-06,Wire Transfer
CUST2769,7270,BNP Usage,Real Estate,366019.0,2024-12-27,Wire Transfer
CUST2139,4968,Real Estate Booking,Finance & Banking,403210.0,2024-01-22,Debit Card
CUST3219,9115,Real Estate Booking,Real Estate,338100.0,2024-05-13,Pay Transfer
ORG_US_1033,980,Retail Shopping,Subscription & Promotions,268036.0,2024-07-12,Pay Transfer
CUST3827,4568,BNP Usage,Fashion & Clothing,184210.0,2025-01-17,Credit Card
ORG_US_1017,8784,BNP Usage,Subscription & Promotions,445487.0,2025-02-17,Pay Transfer
CUST3064,2506,BNP Usage,Subscription & Promotions,363176.0,2024-09-11,Wire Transfer
ORG_US_1510,5062,Retail Shopping,Fashion & Clothing,442969.0,2024-07-11,Wire Transfer
CUST2905,4151,BNP Usage,Fashion & Clothing,168508.0,2024-04-26,Debit Card
ORG_US_503,7853,Retail Shopping,Finance & Banking,78694.0,2024-03-07,Wire Transfer
ORG_US_1031,4195,Subscription Payment,Real Estate,496401.0,2025-01-10,Wire Transfer
CUST2294,9585,Subscription Payment,Finance & Banking,289692.0,2024-02-27,Credit Card
CUST3765,3906,Real Estate Booking,Fashion & Clothing,94920.0,2024-10-03,Credit Card
ORG_US_1361,3704,BNP Usage,Subscription & Promotions,161670.0,2024-03-10,Pay Transfer
CUST3326,3511,Subscription Payment,Fashion & Clothing,351318.0,2024-02-08,Wire Transfer
ORG_US_1802,8220,Retail Shopping,Real Estate,416685.0,2024-11-12,Pay Transfer
CUST3769,432,BNP Usage,Fashion & Clothing,17639.0,2024-02-13,Wire Transfer
CUST3677,3268,BNP Usage,Fashion & Clothing,68928.0,2025-01-11,Credit Card
CUST2738,8995,Subscription Payment,Real Estate,242064.0,2025-01-11,Debit Card
ORG_US_823,1095,Real Estate Booking,Fashion & Clothing,276367.0,2025-01-13,Debit Card
CUST2492,267,Retail Shopping,Fashion & Clothing,14264.0,2024-08-26,Debit Card
CUST2514,4466,BNP Usage,Fashion & Clothing,268240.0,2024-01-02,Debit Card
ORG_US_1098,1994,Subscription Payment,Real Estate,33082.0,2024-06-17,Credit Card
CUST3532,9297,BNP Usage,Fashion & Clothing,272876.0,2024-04-02,Pay Transfer
ORG_US_1144,1026,Real Estate Booking,Subscription & Promotions,217972.0,2024-12-12,Credit Card
CUST2801,5219,Real Estate Booking,Finance & Banking,98438.0,2024-11-18,Wire Transfer
ORG_US_1142,2198,BNP Usage,Subscription & Promotions,482929.0,2024-04-14,Debit Card
CUST2824,924,BNP Usage,Fashion & Clothing,485324.0,2024-01-15,Debit Card
ORG_US_1395,8171,BNP Usage,Subscription & Promotions,449158.0,2024-01-01,Pay Transfer
CUST3111,5455,Retail Shopping,Fashion & Clothing,284081.0,2025-03-16,Credit Card
ORG_US_1722,6287,Subscription Payment,Fashion & Clothing,434023.0,2024-05-25,Pay Transfer
ORG_US_626,8390,BNP Usage,Fashion & Clothing,193475.0,2024-01-02,Debit Card
CUST3531,822,BNP Usage,Finance & Banking,299025.0,2024-11-27,Credit Card
CUST3880,8391,Subscription Payment,Finance & Banking,472475.0,2024-08-22,Debit Card
ORG_US_1655,3312,Subscription Payment,Finance & Banking,442859.0,2024-03-22,Pay Transfer
CUST3560,2243,Real Estate Booking,Finance & Banking,389635.0,2024-11-26,Pay Transfer
CUST2732,8444,Real Estate Booking,Subscription & Promotions,398469.0,2024-09-18,Wire Transfer
ORG_US_1807,3973,Retail Shopping,Subscription & Promotions,267105.0,2025-03-16,Wire Transfer
ORG_US_1480,4917,Retail Shopping,Finance & Banking,205651.0,2024-10-13,Wire Transfer
ORG_US_1198,4849,BNP Usage,Fashion & Clothing,124268.0,2024-10-23,Debit Card
ORG_US_219,9024,Real Estate Booking,Real Estate,277693.0,2024-02-16,Debit Card
CUST2508,7198,Retail Shopping,Fashion & Clothing,177415.0,2024-11-18,Credit Card
CUST2593,9482,BNP Usage,Real Estate,83978.0,2024-03-26,Wire Transfer
ORG_US_1827,9983,Real Estate Booking,Real Estate,392533.0,2024-02-23,Debit Card
CUST3054,6548,BNP Usage,Subscription & Promotions,447968.0,2024-10-13,Debit Card
ORG_US_137,537,Subscription Payment,Fashion & Clothing,189938.0,2024-11-30,Wire Transfer
CUST3975,2857,BNP Usage,Fashion & Clothing,161433.0,2024-07-26,Credit Card
CUST2061,3982,Real Estate Booking,Subscription & Promotions,427806.0,2025-02-21,Credit Card
ORG_US_1148,2732,Real Estate Booking,Subscription & Promotions,292233.0,2025-03-19,Pay Transfer
CUST3083,5522,Real Estate Booking,Fashion & Clothing,356760.0,2024-01-13,Wire Transfer
ORG_US_543,5672,Subscription Payment,Finance & Banking,207826.0,2025-03-13,Credit Card
CUST3665,295,Retail Shopping,Real Estate,329844.0,2024-12-10,Credit Card
ORG_US_1461,8260,Subscription Payment,Fashion & Clothing,310373.0,2024-07-18,Debit Card
ORG_US_029,2932,BNP Usage,Subscription & Promotions,113224.0,2025-01-02,Debit Card
ORG_US_1585,2837,Real Estate Booking,Fashion & Clothing,484401.0,2024-07-02,Wire Transfer
CUST3497,2251,BNP Usage,Fashion & Clothing,185200.0,2024-09-12,Credit Card
ORG_US_375,8017,Retail Shopping,Fashion & Clothing,41139.0,2024-02-05,Credit Card
ORG_US_985,717,Subscription Payment,Fashion & Clothing,334148.0,2024-03-18,Debit Card
ORG_US_1635,3265,Subscription Payment,Fashion & Clothing,221899.0,2024-05-23,Wire Transfer
CUST3342,962,Subscription Payment,Subscription & Promotions,224378.0,2024-09-09,Wire Transfer
ORG_US_1163,769,Real Estate Booking,Subscription & Promotions,370555.0,2025-01-29,Wire Transfer
ORG_US_1759,1846,Real Estate Booking,Fashion & Clothing,9488.0,2025-01-28,Pay Transfer
CUST2701,2911,Subscription Payment,Fashion & Clothing,161995.0,2024-11-25,Credit Card
CUST2952,7686,Subscription Payment,Fashion & Clothing,336494.0,2024-05-03,Credit Card
CUST2726,3580,Retail Shopping,Subscription & Promotions,306035.0,2024-05-27,Credit Card
CUST3072,9745,Real Estate Booking,Real Estate,75783.0,2025-03-04,Pay Transfer
ORG_US_1370,1536,Subscription Payment,Real Estate,156857.0,2024-10-30,Credit Card
CUST2410,446,Retail Shopping,Fashion & Clothing,52141.0,2024-07-14,Wire Transfer
CUST2164,2510,Real Estate Booking,Fashion & Clothing,267588.0,2024-08-15,Pay Transfer
CUST2283,1785,Retail Shopping,Subscription & Promotions,443060.0,2024-10-17,Debit Card
CUST3059,666,BNP Usage,Real Estate,457031.0,2024-07-06,Wire Transfer
CUST2916,5842,BNP Usage,Finance & Banking,416084.0,2024-02-20,Pay Transfer
ORG_US_1842,6502,Subscription Payment,Subscription & Promotions,492914.0,2025-02-10,Debit Card
CUST2848,5698,BNP Usage,Real Estate,124098.0,2024-10-02,Credit Card
ORG_US_1460,785,BNP Usage,Fashion & Clothing,236035.0,2024-06-21,Pay Transfer
ORG_US_399,415,Retail Shopping,Fashion & Clothing,375411.0,2025-02-07,Pay Transfer
ORG_US_625,2495,Real Estate Booking,Real Estate,195513.0,2024-01-02,Debit Card
ORG_US_1450,4086,Real Estate Booking,Subscription & Promotions,262314.0,2024-05-20,Credit Card
CUST3848,4303,Retail Shopping,Subscription & Promotions,487574.0,2024-01-19,Pay Transfer
CUST3983,9769,Retail Shopping,Real Estate,499794.0,2024-12-19,Wire Transfer
CUST3323,1167,Real Estate Booking,Subscription & Promotions,175749.0,2024-01-20,Pay Transfer
CUST2675,670,BNP Usage,Fashion & Clothing,449177.0,2024-01-10,Credit Card
CUST2397,2721,Retail Shopping,Real Estate,439154.0,2024-10-26,Pay Transfer
ORG_US_1208,4007,Real Estate Booking,Real Estate,110586.0,2024-03-03,Pay Transfer
ORG_US_856,3202,Subscription Payment,Real Estate,362950.0,2024-08-13,Pay Transfer
CUST3422,9916,BNP Usage,Subscription & Promotions,26076.0,2024-02-16,Pay Transfer
CUST3303,4261,BNP Usage,Finance & Banking,61893.0,2024-01-16,Pay Transfer
CUST3536,1908,Subscription Payment,Finance & Banking,272680.0,2024-09-03,Pay Transfer
ORG_US_605,2141,Real Estate Booking,Finance & Banking,319754.0,2024-02-14,Pay Transfer
CUST2573,1637,Real Estate Booking,Real Estate,125291.0,2024-08-15,Debit Card
ORG_US_174,6113,BNP Usage,Finance & Banking,226633.0,2024-08-22,Credit Card
CUST2370,8585,Retail Shopping,Fashion & Clothing,117035.0,2024-01-26,Credit Card
ORG_US_093,3976,Retail Shopping,Subscription & Promotions,145693.0,2025-02-16,Pay Transfer
CUST3237,3894,BNP Usage,Subscription & Promotions,257001.0,2025-01-26,Pay Transfer
ORG_US_507,5364,Subscription Payment,Fashion & Clothing,5904.0,2024-01-09,Pay Transfer
ORG_US_1077,2160,Real Estate Booking,Real Estate,51400.0,2024-01-12,Wire Transfer
CUST3104,2697,Retail Shopping,Subscription & Promotions,11497.0,2024-08-16,Debit Card
ORG_US_1000,3134,Subscription Payment,Subscription & Promotions,352610.0,2024-03-20,Credit Card
CUST3494,2275,BNP Usage,Real Estate,198372.0,2024-03-10,Debit Card
CUST3741,2263,BNP Usage,Subscription & Promotions,474760.0,2024-12-01,Debit Card
ORG_US_822,2417,Subscription Payment,Real Estate,309567.0,2024-01-29,Pay Transfer
ORG_US_1347,7617,Retail Shopping,Subscription & Promotions,160469.0,2024-12-18,Wire Transfer
ORG_US_1507,6336,BNP Usage,Finance & Banking,125957.0,2024-07-02,Credit Card
ORG_US_1600,6883,Retail Shopping,Finance & Banking,364249.0,2024-10-16,Credit Card
CUST3636,7018,Subscription Payment,Subscription & Promotions,446038.0,2024-08-07,Wire Transfer
ORG_US_881,7168,BNP Usage,Real Estate,254677.0,2024-03-11,Debit Card
ORG_US_460,5024,Subscription Payment,Real Estate,224638.0,2024-01-03,Wire Transfer
ORG_US_1003,6125,BNP Usage,Real Estate,111598.0,2024-04-15,Credit Card
CUST2709,5302,Subscription Payment,Finance & Banking,46510.0,2024-07-23,Pay Transfer
ORG_US_1881,956,Real Estate Booking,Subscription & Promotions,414554.0,2025-03-19,Wire Transfer
ORG_US_1271,2229,Retail Shopping,Fashion & Clothing,291491.0,2024-02-15,Pay Transfer
CUST2854,3821,Real Estate Booking,Real Estate,129066.0,2024-10-28,Debit Card
ORG_US_131,5960,Real Estate Booking,Fashion & Clothing,249393.0,2025-01-08,Pay Transfer
ORG_US_1916,1967,Subscription Payment,Fashion & Clothing,299817.0,2024-11-17,Pay Transfer
ORG_US_1492,7396,Retail Shopping,Real Estate,223257.0,2024-01-26,Pay Transfer
ORG_US_1641,6244,Subscription Payment,Real Estate,457520.0,2024-04-23,Pay Transfer
CUST3596,2169,Retail Shopping,Subscription & Promotions,445066.0,2024-07-26,Debit Card
CUST2935,6590,Real Estate Booking,Finance & Banking,107437.0,2024-09-29,Debit Card
ORG_US_907,5907,Subscription Payment,Real Estate,462348.0,2024-04-06,Debit Card
ORG_US_845,5002,BNP Usage,Subscription & Promotions,133132.0,2025-01-30,Debit Card
ORG_US_902,8732,Subscription Payment,Subscription & Promotions,249981.0,2024-03-22,Debit Card
ORG_US_070,5126,Retail Shopping,Fashion & Clothing,18667.0,2025-02-18,Credit Card
ORG_US_973,2544,Retail Shopping,Subscription & Promotions,75917.0,2025-02-17,Wire Transfer
ORG_US_062,6191,Retail Shopping,Real Estate,265352.0,2025-02-11,Wire Transfer
ORG_US_1159,4808,BNP Usage,Subscription & Promotions,455872.0,2025-02-22,Credit Card
CUST2060,8178,Subscription Payment,Finance & Banking,39177.0,2024-10-23,Wire Transfer
ORG_US_012,5692,BNP Usage,Real Estate,55180.0,2024-01-25,Pay Transfer
CUST3711,5444,Subscription Payment,Fashion & Clothing,176069.0,2024-05-16,Debit Card
CUST2371,5891,Real Estate Booking,Fashion & Clothing,125683.0,2024-03-03,Wire Transfer
CUST3716,7390,Retail Shopping,Real Estate,326886.0,2024-05-31,Debit Card
CUST3390,2840,Real Estate Booking,Real Estate,8555.0,2024-03-27,Pay Transfer
CUST3895,792,Subscription Payment,Finance & Banking,299839.0,2024-09-05,Pay Transfer
ORG_US_1914,6094,Retail Shopping,Finance & Banking,226224.0,2024-08-26,Wire Transfer
ORG_US_647,3912,Subscription Payment,Subscription & Promotions,333789.0,2024-10-17,Credit Card
ORG_US_060,1533,Retail Shopping,Finance & Banking,267616.0,2024-04-15,Credit Card
ORG_US_087,509,BNP Usage,Fashion & Clothing,320300.0,2024-11-30,Credit Card
CUST3464,8105,Retail Shopping,Subscription & Promotions,165086.0,2025-02-16,Debit Card
CUST2212,8823,Real Estate Booking,Finance & Banking,222834.0,2024-08-04,Credit Card
CUST3270,5110,BNP Usage,Fashion & Clothing,374859.0,2024-05-15,Debit Card
ORG_US_1562,3185,Subscription Payment,Real Estate,210758.0,2024-07-10,Debit Card
CUST2090,5767,Retail Shopping,Real Estate,339673.0,2025-02-15,Debit Card
ORG_US_1367,6532,Retail Shopping,Finance & Banking,70752.0,2024-06-30,Credit Card
ORG_US_177,9040,Real Estate Booking,Real Estate,29383.0,2024-05-16,Wire Transfer
ORG_US_1847,8662,Real Estate Booking,Finance & Banking,476486.0,2024-05-11,Pay Transfer
ORG_US_932,9167,Retail Shopping,Subscription & Promotions,430871.0,2024-05-29,Debit Card
CUST2031,8818,Retail Shopping,Subscription & Promotions,67060.0,2024-12-03,Credit Card
ORG_US_1013,3228,Retail Shopping,Finance & Banking,178095.0,2024-11-01,Pay Transfer
ORG_US_1760,2760,Real Estate Booking,Real Estate,87196.0,2024-04-23,Pay Transfer
ORG_US_787,6764,BNP Usage,Fashion & Clothing,277848.0,2024-07-25,Wire Transfer
CUST2215,5612,BNP Usage,Subscription & Promotions,219902.0,2024-08-16,Wire Transfer
CUST3176,5183,Subscription Payment,Finance & Banking,260576.0,2024-11-10,Pay Transfer
CUST3899,7793,Subscription Payment,Fashion & Clothing,80153.0,2025-01-31,Wire Transfer
ORG_US_1488,3883,Subscription Payment,Finance & Banking,478895.0,2024-07-22,Pay Transfer
ORG_US_1181,8047,Retail Shopping,Real Estate,12613.0,2024-10-11,Debit Card
ORG_US_936,8468,Real Estate Booking,Real Estate,78339.0,2024-10-19,Pay Transfer
CUST4023,4869,Real Estate Booking,Fashion & Clothing,339372.0,2024-01-09,Wire Transfer
ORG_US_993,6761,Retail Shopping,Real Estate,160532.0,2024-08-21,Pay Transfer
ORG_US_517,255,Real Estate Booking,Fashion & Clothing,468825.0,2024-08-05,Wire Transfer
